agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score,overall_performance_score,resource_efficiency_score,cost_effectiveness,weighted_quality_score,complexity_autonomy_ratio,success_autonomy_interaction,latency_per_operation,arch_performance_benchmark,env_avg_cost_per_complexity,hour_of_day,is_weekend
AG_03097,Content Creator,Falcon-180B,Cloud,Code Generation,4,3,0.6162,0.6438,0.7177,41.84,332.91,308.7,58.3,0.017,True,0.7118,False,False,0.897,0.9223,2025-03-24 04:16:16,0.9368,0.65493,36.385,79.826,0.6592333333333333,0.03987840337474531,38.778431372549015,0.69136,0.75,1.8485999999999998,7.956739961759082,0.13190000000000002,0.003354148856764928,4,False
AG_01735,Project Manager,GPT-4o,Edge,Planning & Scheduling,4,5,0.711,0.7025,0.7242,25.82,274.93,331.6,53.5,0.0119,False,0.8014,False,True,0.9525,0.6858,2025-03-24 04:16:16,0.879,0.71241,55.225581395348826,126.098,0.7125666666666666,0.04082161820907973,59.87955182072828,0.7412000000000001,1.25,3.5549999999999997,10.647947327652982,0.1492833333333332,0.0033751567840054684,4,False
AG_02169,Code Assistant,LLaMA-3,Mobile,Code Generation,4,5,0.6144,0.7184,0.6357,37.61,2916.28,289.5,57.3,0.0154,True,0.6423,False,True,0.8366,0.8741,2025-03-24 04:16:16,0.9402,0.6519900000000001,39.75548780487805,94.961,0.6561666666666667,0.03832207543245712,42.608225108225106,0.72116,1.25,3.0719999999999996,77.54001595320395,0.1092333333333333,0.0033529413220314583,4,False
AG_04892,Sales Assistant,Claude-3.5,Cloud,Learning & Adaptation,9,9,0.3244,0.4,0.3985,156.21,338.54,606.7,83.9,0.0581,True,0.4678,False,False,0.7867,0.7502,2025-03-24 04:16:16,0.8104,0.36931,6.248900169204738,122.746,0.3743,0.007828749013057017,6.442340791738383,0.45184,1.0,2.9196,2.1672108059663273,-0.19198333333333334,0.003354148856764928,4,False
AG_04410,Financial Advisor,Gemini-Pro,Hybrid,Research & Summarization,8,9,0.3952,0.4728,0.4726,76.51,411.41,463.1,101.8,0.0301,True,0.4157,False,True,0.9504,0.8558,2025-03-24 04:16:16,0.8794,0.4417,14.20257234726688,119.099,0.4468666666666667,0.010024694772861968,14.84606866002215,0.52308,1.125,3.5568,5.377205594039995,-0.10676666666666662,0.0032901654732797768,4,False
AG_01973,Marketing Assistant,Claude-3.5,Server,Text Processing,5,7,0.5239,0.626,0.6534,23.07,544.75,341.0,44.6,0.0111,True,0.5911,False,False,0.9673,0.6517,2025-03-24 04:16:16,0.9456,0.59338,49.03966942148761,111.377,0.6011000000000001,0.04296253435556198,54.153153153153156,0.6490800000000001,1.4,3.6673,23.612917208495883,0.03481666666666672,0.0033007674175458608,4,False
AG_03841,Financial Advisor,Transformer-XL,Edge,Text Processing,2,3,0.6599,0.8344,0.7401,19.93,315.6,200.9,52.1,0.0087,True,0.7553,False,True,0.8837,0.9067,2025-03-24 04:16:16,0.9449,0.73631,75.90824742268042,82.871,0.7448,0.07070868233066364,85.60919540229885,0.7867000000000001,1.5,1.9797000000000002,15.835423983943805,0.22711666666666674,0.0033751567840054684,4,False
AG_02574,Sales Assistant,InstructGPT,Cloud,Code Generation,8,6,0.3,0.4207,0.4906,33.07,469.82,517.4,87.9,0.0162,True,0.3284,False,True,0.7777,0.7246,2025-03-24 04:16:16,0.9307,0.3933899999999999,22.871511627906976,82.988,0.40376666666666666,0.010787287272100415,24.923868312757204,0.47441999999999995,0.75,1.7999999999999998,14.206833988509223,-0.14841666666666659,0.003354148856764928,4,False
AG_01969,Translation Agent,Claude-3.5,Desktop,Code Generation,7,8,0.4848,0.4544,0.5913,41.63,193.16,422.3,79.5,0.0181,True,0.5521,False,True,0.7524,0.663,2025-03-24 04:16:16,0.8477,0.50763,26.57748691099476,118.647,0.5101666666666667,0.017612445770913105,28.18600368324125,0.54522,1.1428571428571428,3.8784,4.639923132356473,-0.056116666666666704,0.0033411305751704992,4,False
AG_02989,Email Manager,Falcon-180B,Desktop,Text Processing,6,6,0.4882,0.5616,0.5675,23.85,292.49,379.4,58.5,0.0117,True,0.6317,False,True,0.746,0.6447,2025-03-24 04:16:16,0.8586,0.53401,42.04803149606299,104.219,0.5391,0.025568937008051403,46.07692307692308,0.59164,1.0,2.9292000000000002,12.263731656184486,0.011766666666666703,0.0033411305751704992,4,False
AG_04128,Email Manager,LLaMA-3,Mobile,Problem Solving,8,9,0.3,0.4705,0.5444,94.19,1700.75,451.0,85.4,0.0359,True,0.3946,False,True,0.8117,0.6167,2025-03-24 04:16:16,0.817,0.42447,11.503252032520324,117.622,0.43829999999999997,0.01413460589790058,12.20891364902507,0.4716,1.125,2.6999999999999997,18.056587748168596,-0.10863333333333342,0.0033529413220314583,4,False
AG_03232,Financial Advisor,CodeT5+,Edge,Creative Writing,7,8,0.5048,0.4728,0.5837,29.81,2878.62,452.3,83.4,0.0145,True,0.5699,True,True,0.7924,0.7546,2025-03-24 04:16:16,0.753,0.5188699999999999,33.475483870967736,119.893,0.5204333333333334,0.015473802695628152,35.89195402298851,0.5416400000000001,1.1428571428571428,4.0384,96.56558201945656,-0.023733333333333162,0.0033751567840054684,4,False
AG_02062,Code Assistant,Mixtral-8x7B,Mobile,Communication,2,1,0.7399,0.7669,0.7792,6.25,1158.87,205.9,37.8,0.0041,False,0.7735,False,True,0.7615,0.6615,2025-03-24 04:16:16,0.85,0.75979,148.978431372549,84.145,0.762,0.10011537937715694,185.85365853658536,0.7727200000000001,0.5,0.7399,185.4192,0.23903333333333332,0.0033529413220314583,4,False
AG_01148,Data Analyst,PaLM-2,Edge,Code Generation,6,5,0.4745,0.5746,0.5492,48.56,1897.99,379.9,62.2,0.02,True,0.6125,False,True,0.8968,0.869,2025-03-24 04:16:16,0.8367,0.52694,25.09238095238095,92.875,0.5327666666666667,0.023241858366857417,26.638333333333335,0.5869800000000001,0.8333333333333334,2.3725,39.085461285008236,1.666666666666483e-05,0.0033751567840054684,4,False
AG_04075,Translation Agent,GPT-4o,Desktop,Code Generation,5,5,0.6891,0.7339,0.6693,38.32,439.25,330.9,66.6,0.0161,True,0.8088,False,False,0.964,0.8118,2025-03-24 04:16:16,0.7916,0.6966000000000001,40.736842105263165,106.616,0.6974333333333332,0.030370352219853586,43.31884057971014,0.7275200000000001,1.0,3.4455,11.46268267223382,0.13414999999999988,0.0033411305751704992,4,False
AG_01694,Financial Advisor,LLaMA-3,Hybrid,Problem Solving,9,10,0.3,0.4,0.4462,107.97,1132.73,605.4,101.6,0.042,True,0.4193,False,True,0.9793,0.9392,2025-03-24 04:16:16,0.9288,0.3738599999999999,8.694418604651162,129.351,0.3820666666666666,0.007254265417021089,9.096825396825395,0.46576000000000006,1.1111111111111112,3.0,10.491154950449198,-0.16486666666666677,0.0032901654732797768,4,False
AG_02382,Document Processor,InstructGPT,Desktop,Creative Writing,7,9,0.3,0.4586,0.5523,34.21,941.05,535.4,77.2,0.0168,True,0.4163,False,False,0.7651,0.7172,2025-03-24 04:16:16,0.8025,0.42327,23.77921348314607,119.141,0.43696666666666667,0.013362243327830049,26.009920634920636,0.46394,1.2857142857142858,2.6999999999999997,27.508038585209,-0.11521666666666658,0.0033411305751704992,4,False
AG_04536,Financial Advisor,GPT-4o,Server,Creative Writing,5,7,0.5767,0.6235,0.6556,17.48,251.29,335.1,61.2,0.0092,True,0.5936,False,True,0.9599,0.9199,2025-03-24 04:16:16,0.9698,0.61441,60.23627450980392,111.552,0.6186,0.03196782542719663,67.23913043478261,0.6740400000000001,1.4,4.0369,14.375858123569794,0.05531666666666668,0.0033007674175458608,4,False
AG_03674,Financial Advisor,CodeT5+,Edge,Planning & Scheduling,3,2,0.7157,0.7384,0.7432,30.4,626.77,210.7,60.9,0.0122,False,0.758,False,True,0.8761,0.7805,2025-03-24 04:16:16,0.7878,0.7307600000000001,55.36060606060607,93.06,0.7324333333333333,0.05791937579247532,60.03551912568305,0.7392000000000001,0.6666666666666666,1.4314,20.617434210526316,0.1882666666666667,0.0033751567840054684,4,False
AG_00970,Project Manager,LLaMA-3,Server,Creative Writing,6,8,0.436,0.5275,0.5594,15.56,183.28,403.1,65.3,0.0092,True,0.5026,True,False,0.8776,0.8897,2025-03-25 04:16:15,0.8484,0.50047,49.0656862745098,115.182,0.5076333333333333,0.02125183731137285,55.177536231884055,0.55508,1.3333333333333333,3.488,11.77892030848329,-0.03930000000000011,0.0033007674175458608,4,False
AG_00967,Project Manager,GPT-4o,Desktop,Problem Solving,10,8,0.3,0.4,0.4478,66.1,163.82,622.7,97.3,0.0283,True,0.3696,False,False,0.7069,0.918,2025-03-25 04:16:15,0.8692,0.37434,12.776109215017064,105.872,0.3826,0.007390815879724127,13.519434628975265,0.45384,0.8,2.4,2.4783661119515887,-0.18068333333333336,0.0033411305751704992,4,False
AG_00921,Data Analyst,CodeT5+,Cloud,Decision Making,5,4,0.5754,0.6578,0.653,41.79,457.18,316.7,63.2,0.0171,True,0.6561,False,False,0.8492,0.8232,2025-03-25 04:16:15,0.8199,0.6234000000000001,34.44198895027625,85.92699999999999,0.6287333333333334,0.03262481364386694,36.76803118908382,0.6572600000000001,0.8,2.3016,10.93993778415889,0.08456666666666679,0.003354148856764928,4,False
AG_04041,Social Media Manager,Mixtral-8x7B,Desktop,Learning & Adaptation,7,5,0.4351,0.5662,0.5557,125.19,766.85,443.8,87.9,0.0462,True,0.5531,False,False,0.7559,0.7588,2025-03-25 04:16:16,0.942,0.51061,10.818008474576272,88.71700000000001,0.519,0.01424505806456905,11.233766233766234,0.58892,0.7142857142857143,2.1755,6.125489256330378,-0.003966666666666674,0.0033411305751704992,4,False
AG_03644,Document Processor,Gemini-Pro,Hybrid,Data Analysis,6,7,0.4611,0.53,0.5424,33.78,103.37,399.7,50.3,0.0153,True,0.5466,True,True,0.8078,0.8328,2025-03-25 04:16:16,0.9032,0.50616,31.052760736196326,108.262,0.5111666666666667,0.02697848436028811,33.40958605664488,0.57708,1.1666666666666667,3.2277,3.0600947306098285,-0.04246666666666665,0.0032901654732797768,4,False
AG_01949,Code Assistant,LLaMA-3,Edge,Planning & Scheduling,5,6,0.4944,0.6881,0.5786,42.33,248.07,354.6,54.3,0.0177,True,0.5453,False,True,0.8084,0.8857,2025-03-25 04:16:16,0.8012,0.57777,30.896791443850265,98.171,0.5870333333333334,0.03004968117007829,33.16572504708098,0.6332400000000001,1.2,2.9664,5.860382707299787,0.040100000000000025,0.0033751567840054684,4,False
AG_04384,Financial Advisor,GPT-4o,Hybrid,Problem Solving,9,10,0.3115,0.4042,0.4643,40.78,530.29,539.4,93.4,0.019,True,0.4127,False,False,0.8918,0.9113,2025-03-25 04:16:16,0.7711,0.38515,19.2575,128.889,0.3933333333333333,0.0092159660309377,20.70175438596491,0.44050000000000006,1.1111111111111112,3.115,13.00367827366356,-0.16995000000000005,0.0032901654732797768,4,False
AG_01577,Data Analyst,PaLM-2,Cloud,Code Generation,5,6,0.5678,0.6682,0.6395,53.57,205.83,328.6,76.6,0.0211,True,0.591,False,True,0.9352,0.6223,2025-03-25 04:16:16,0.8167,0.6194299999999999,28.02850678733031,101.37,0.6251666666666666,0.02540646369040903,29.62875197472354,0.65774,1.2,3.4067999999999996,3.8422624603322757,0.09241666666666659,0.003354148856764928,4,False
AG_04798,Code Assistant,GPT-4o,Hybrid,Text Processing,4,3,0.7286,0.6814,0.7051,25.8,567.15,297.9,42.3,0.0116,False,0.7513,False,True,0.9285,0.8226,2025-03-25 04:16:16,0.8732,0.70739,56.142063492063485,102.591,0.7050333333333333,0.055955121627594896,60.77873563218391,0.7386400000000001,0.75,2.1858,21.98255813953488,0.14174999999999993,0.0032901654732797768,4,False
AG_04083,Research Assistant,Gemini-Pro,Server,Text Processing,5,3,0.571,0.6228,0.6291,31.37,644.01,351.3,53.6,0.014,True,0.6902,False,True,0.7159,0.6033,2025-03-25 04:16:16,0.9482,0.60397,40.26466666666667,78.314,0.6076333333333334,0.033410020775711535,43.40238095238095,0.66716,0.6,1.7129999999999999,20.529486770800126,0.05400000000000005,0.0033007674175458608,4,False
AG_01414,HR Recruiter,PaLM-2,Server,Creative Writing,6,8,0.4422,0.5666,0.5757,43.52,1652.23,430.4,75.7,0.0188,True,0.4455,False,False,0.7593,0.7877,2025-03-25 04:16:16,0.8608,0.51957,26.24090909090909,111.185,0.5281666666666666,0.017669655704134396,28.09397163120567,0.57568,1.3333333333333333,3.5376,37.96484375,-0.004583333333333495,0.0033007674175458608,4,False
AG_02852,Customer Service,GPT-4o,Edge,Research & Summarization,4,4,0.7197,0.7118,0.7765,36.03,720.39,334.1,53.3,0.0154,False,0.7603,True,True,0.743,0.7507,2025-03-25 04:16:16,0.9304,0.73437,44.77865853658536,113.221,0.7360000000000001,0.043605149057730073,47.7922077922078,0.75868,1.0,2.8788,19.994171523730223,0.17271666666666674,0.0033751567840054684,4,False
AG_04168,Document Processor,LLaMA-3,Desktop,Decision Making,9,10,0.3,0.4148,0.471,48.23,1422.68,516.9,86.5,0.0212,True,0.3012,False,False,0.8185,0.6957,2025-03-25 04:16:16,0.9317,0.3857399999999999,17.375675675675673,121.084,0.39526666666666666,0.010534120149356379,18.644654088050313,0.47226,1.1111111111111112,3.0,29.497822931785198,-0.15166666666666673,0.0033411305751704992,4,False
AG_01488,Data Analyst,InstructGPT,Mobile,Problem Solving,6,8,0.5096,0.6951,0.6267,50.39,167.28,401.5,72.6,0.0208,True,0.5294,False,True,0.9577,0.7268,2025-03-25 04:16:16,0.8205,0.60038,27.540366972477067,117.058,0.6104666666666667,0.021499953686073922,29.349358974358978,0.64598,1.3333333333333333,4.0768,3.3197062909307404,0.058283333333333465,0.0033529413220314583,4,False
AG_03428,QA Tester,PaLM-2,Edge,Research & Summarization,7,9,0.317,0.4808,0.5317,45.35,1348.22,465.6,74.6,0.0198,True,0.4445,True,True,0.9282,0.6032,2025-03-25 04:16:16,0.8427,0.43055,20.699519230769223,121.115,0.44316666666666665,0.015307873377371179,22.38215488215488,0.48766000000000004,1.2857142857142858,2.853,29.729217199558985,-0.0895833333333334,0.0033751567840054684,4,False
AG_04720,HR Recruiter,CodeT5+,Server,Learning & Adaptation,10,9,0.3,0.4,0.4412,81.51,904.47,606.4,104.9,0.0332,True,0.3328,False,False,0.8678,0.6142,2025-03-25 04:16:16,0.7865,0.3723599999999999,10.887719298245612,113.296,0.3804,0.0069358680587869835,11.457831325301205,0.4373,0.9,2.6999999999999997,11.09642988590357,-0.16376666666666656,0.0033007674175458608,4,False
AG_01768,Customer Service,LLaMA-3,Desktop,Data Analysis,5,7,0.5692,0.6317,0.7325,48.0,1048.45,328.3,49.9,0.0193,True,0.6455,False,False,0.7343,0.7056,2025-03-25 04:16:16,0.8208,0.6369400000000001,31.37635467980295,115.185,0.6444666666666667,0.04471324616946351,33.392055267702936,0.64452,1.4,3.9844000000000004,21.842708333333334,0.09753333333333336,0.0033411305751704992,4,False
AG_03713,Customer Service,Transformer-XL,Server,Problem Solving,10,9,0.3,0.4,0.3569,82.43,279.2,573.3,91.9,0.0332,True,0.4219,False,False,0.8031,0.6617,2025-03-25 04:16:16,0.8289,0.34707,10.148245614035089,119.533,0.3523,0.0067740608701280245,10.61144578313253,0.44578000000000007,0.9,2.6999999999999997,3.3871163411379346,-0.16538333333333327,0.0033007674175458608,4,False
AG_03954,Sales Assistant,InstructGPT,Mobile,Text Processing,3,5,0.7579,0.7016,0.7592,15.58,255.39,217.1,34.8,0.0074,False,0.8177,False,True,0.7195,0.9402,2025-03-25 04:16:16,0.7652,0.7414000000000001,88.26190476190476,127.239,0.7395666666666667,0.10048867781678025,99.94144144144144,0.7368400000000002,1.6666666666666667,3.7895000000000003,16.392169448010268,0.18738333333333346,0.0033529413220314583,4,False
AG_02059,Content Creator,Gemini-Pro,Cloud,Text Processing,5,5,0.6233,0.586,0.6632,37.87,161.44,308.2,55.2,0.0157,True,0.6589,False,False,0.896,0.9191,2025-03-25 04:16:16,0.7715,0.62408,37.37005988023952,96.123,0.6241666666666666,0.03898277986250223,39.75583864118896,0.63802,1.0,3.1165,4.263005017163982,0.07053333333333334,0.003354148856764928,4,False
AG_01787,Translation Agent,Falcon-180B,Cloud,Code Generation,6,5,0.3616,0.4923,0.6158,55.16,1329.54,375.5,87.6,0.0221,True,0.4267,False,True,0.7589,0.9064,2025-03-25 04:16:16,0.8622,0.47707,20.65238095238095,79.869,0.4899,0.018720853169898282,22.167420814479637,0.514,0.8333333333333334,1.8079999999999998,24.103335750543874,-0.03743333333333332,0.003354148856764928,4,False
AG_03577,Task Planner,InstructGPT,Desktop,Learning & Adaptation,10,9,0.3,0.4,0.3953,32.23,2179.86,621.9,91.2,0.017,True,0.3898,False,False,0.9483,0.7867,2025-03-25 04:16:16,0.8744,0.3585899999999999,19.921666666666663,117.286,0.3651,0.0069696572191050065,21.47647058823529,0.45488000000000006,0.9,2.6999999999999997,67.63450201675458,-0.18708333333333327,0.0033411305751704992,4,False
AG_00748,Marketing Assistant,InstructGPT,Server,Research & Summarization,7,7,0.4347,0.5219,0.6021,59.07,2303.45,445.0,76.3,0.0241,True,0.4575,False,False,0.9554,0.9125,2025-03-26 04:16:15,0.9004,0.51108,20.361752988047808,102.025,0.5195666666666666,0.017733076118809546,21.55878284923928,0.5627200000000001,1.0,3.0429,38.995259861181644,-0.03261666666666663,0.0033007674175458608,4,False
AG_00392,Financial Advisor,LLaMA-3,Mobile,Communication,2,2,0.8889,0.8008,0.7882,8.66,247.16,165.3,19.2,0.0045,False,0.95,False,True,0.8616,0.8359,2025-03-26 04:16:15,0.7538,0.83226,151.32000000000002,106.5,0.8259666666666666,0.24834896148417018,183.54814814814816,0.82664,1.0,1.7778,28.54041570438799,0.27903333333333324,0.0033529413220314583,4,False
AG_02038,Code Assistant,GPT-4o,Server,Text Processing,7,6,0.4639,0.5593,0.5864,26.0,601.65,457.0,82.0,0.0132,True,0.5829,False,False,0.8367,0.6497,2025-03-26 04:16:16,0.9534,0.52927,37.2725352112676,100.803,0.5365333333333334,0.01564818274003309,40.64646464646465,0.59996,0.8571428571428571,2.7834,23.140384615384615,-0.02674999999999994,0.0033007674175458608,4,False
AG_03194,Financial Advisor,Gemini-Pro,Desktop,Creative Writing,6,8,0.4795,0.5581,0.5522,51.3,586.17,403.8,70.0,0.0211,True,0.613,True,True,0.8773,0.7543,2025-03-26 04:16:16,0.8262,0.52489,23.75067873303167,122.91,0.5299333333333334,0.019535838109389372,25.11532385466035,0.58028,1.3333333333333333,3.836,11.426315789473684,-0.023699999999999943,0.0033411305751704992,4,False
AG_04929,Financial Advisor,Gemini-Pro,Mobile,Data Analysis,6,7,0.5351,0.5195,0.5639,65.11,945.73,430.4,52.1,0.026,True,0.6073,False,True,0.7311,0.8691,2025-03-26 04:16:16,0.9296,0.53906,19.965185185185184,112.511,0.5395,0.025147343184753364,20.75,0.60776,1.1666666666666667,3.7457000000000003,14.525111350023039,-0.014133333333333331,0.0033529413220314583,4,False
AG_04162,Customer Service,Gemini-Pro,Desktop,Research & Summarization,9,10,0.3,0.4474,0.4632,61.02,821.59,571.3,107.7,0.0261,True,0.377,True,False,0.9549,0.7644,2025-03-26 04:16:16,0.9433,0.39318,14.508487084870849,126.39,0.40353333333333335,0.007528156230695083,15.461047254150703,0.48762000000000005,1.1111111111111112,3.0,13.464274008521796,-0.15009999999999996,0.0033411305751704992,4,False
AG_02107,Document Processor,GPT-4o,Cloud,Planning & Scheduling,7,8,0.4107,0.5114,0.592,49.88,234.14,418.4,74.7,0.0208,True,0.4509,False,False,0.8431,0.7174,2025-03-26 04:16:16,0.8547,0.4952999999999999,22.72018348623853,111.563,0.5047,0.018941284577442978,24.26442307692308,0.53978,1.1428571428571428,3.2856,4.694065757818764,-0.05858333333333332,0.003354148856764928,4,False
AG_03111,Customer Service,LLaMA-3,Mobile,Decision Making,5,7,0.4821,0.7281,0.6242,31.59,2646.21,349.1,59.0,0.014,True,0.5177,False,True,0.8273,0.7132,2025-03-26 04:16:16,0.7575,0.59853,39.902,106.239,0.6114666666666667,0.03030553141492166,43.67619047619048,0.63558,1.4,3.3747,83.76733143399811,0.06453333333333333,0.0033529413220314583,4,False
AG_04637,Document Processor,GPT-4o,Desktop,Data Analysis,8,7,0.3272,0.4621,0.5228,60.37,176.01,572.4,77.6,0.0258,True,0.4306,True,True,0.9262,0.7829,2025-03-26 04:16:16,0.8498,0.42635,15.90858208955224,100.142,0.4373666666666667,0.011769939556362434,16.95219638242894,0.48568,0.875,2.2904,2.9155209541162828,-0.12591666666666668,0.0033411305751704992,4,False
AG_02906,Sales Assistant,LLaMA-3,Hybrid,Text Processing,4,3,0.5066,0.6679,0.647,26.63,383.02,296.3,42.8,0.0118,True,0.6461,False,False,0.9069,0.8531,2025-03-26 04:16:16,0.8208,0.59711,46.64921875000001,75.227,0.6071666666666667,0.05101863796795999,51.45480225988701,0.6339600000000001,0.75,1.5198,14.383026661659782,0.06023333333333336,0.0032901654732797768,4,False
AG_04370,Project Manager,InstructGPT,Hybrid,Communication,2,1,0.8864,0.8575,0.8462,31.75,910.77,179.1,36.0,0.0124,False,0.95,False,False,0.8745,0.7854,2025-03-26 04:16:16,0.9161,0.8656699999999999,64.60223880597015,96.5,0.8633666666666667,0.1312426329176748,69.62634408602152,0.88078,0.5,0.8864,28.68566929133858,0.3111833333333335,0.0032901654732797768,4,False
AG_02092,Research Assistant,CodeT5+,Desktop,Learning & Adaptation,7,9,0.3435,0.4955,0.5522,90.37,571.04,398.6,78.4,0.0341,True,0.4101,False,False,0.9281,0.6279,2025-03-26 04:16:16,0.9313,0.45171,12.869230769230771,118.707,0.46373333333333333,0.01767026429237023,13.59921798631476,0.52186,1.2857142857142858,3.0915000000000004,6.318911143078455,-0.08043333333333325,0.0033411305751704992,4,False
AG_02396,Document Processor,Falcon-180B,Server,Data Analysis,4,5,0.6569,0.6463,0.6914,43.02,1647.75,299.0,57.8,0.0173,True,0.7252,False,False,0.9515,0.7717,2025-03-26 04:16:16,0.8542,0.6640699999999999,36.2879781420765,100.764,0.6648666666666666,0.04000648065639791,38.43159922928709,0.6921200000000001,1.25,3.2845000000000004,38.301952580195255,0.13753333333333329,0.0033007674175458608,4,False
